Company_ID,Ownership_Type,Internal_Control_Score,Effective_Tax_Rate,Audit_Likelihood,Offshore_Transactions,Previous_Fines,Board_Independence,Revenue,Profit_Before_Tax,Leverage_Ratio,Market_Region,Governance_Score,Restatement_History,Whistleblower_Reports,Tax_Risk_Score
C3758,Public,44,21.97,0.39,8,3778980,57,132744269,194848363,2.19,North America,97,0,2,High
C3759,Foreign Subsidiary,44,13.74,0.57,3,4083469,45,618876180,79777991,4.3,Middle East,71,0,2,High
C3760,Foreign Subsidiary,80,8.52,0.48,7,2049852,72,779705418,103490524,2.21,South America,35,0,4,High
C3761,Private,74,24.61,0.38,4,1187216,69,266002926,20247764,2.1,Asia,56,0,1,High
C3762,Foreign Subsidiary,58,30.53,0.31,10,4337973,88,805438554,129798579,4.43,Asia,82,1,3,High
C3763,Foreign Subsidiary,62,32.95,0.62,4,2891292,51,451195715,53366711,0.25,EU,36,0,2,High
C3764,Public,48,34.18,0.51,8,1929484,41,320935666,45961705,4.42,EU,60,0,0,High
C3765,Public,93,28.43,0.32,8,1398192,66,671151528,21568122,4.19,North America,95,0,2,High
C3766,Foreign Subsidiary,69,9.19,0.2,4,2172911,20,641680481,93565633,1.08,North America,94,0,0,High
C3767,Private,89,30.59,0.77,4,2436195,57,679090407,67665590,2.09,Middle East,37,0,0,High
C3768,Public,55,17.0,0.8,3,3565974,74,614595462,189097425,4.27,Asia,82,0,1,High
C3769,Foreign Subsidiary,72,26.9,0.21,3,2681391,25,121991249,157297463,2.83,South America,97,0,4,High
C3770,Foreign Subsidiary,41,20.94,0.26,4,4714885,39,252805435,11284766,3.67,Middle East,59,0,3,High
C3771,Private,53,29.86,0.24,4,2073295,81,77040978,121824863,0.87,South America,90,0,1,High
C3772,Private,85,17.77,0.88,2,3079590,37,83938065,106086906,2.42,South America,66,0,0,High
C3773,Public,40,6.85,0.77,8,4210881,51,467740622,193953754,2.6,Asia,74,0,0,High
C3774,Private,65,21.7,0.07,7,3430793,43,856351114,45315140,0.56,North America,82,0,4,High
C3775,Foreign Subsidiary,97,10.14,0.83,7,1528007,73,708977611,145535339,1.69,North America,42,0,1,High
C3776,Foreign Subsidiary,64,33.97,0.04,2,686088,70,607987298,137123584,3.7,North America,61,1,1,High
C3777,Private,55,20.81,0.25,9,2435655,31,114077027,143323096,0.93,South America,91,0,5,High
C3778,Private,54,21.61,0.92,2,2967322,87,838290996,90723969,3.14,Middle East,31,0,2,High
C3779,Private,65,32.22,0.86,8,2203693,53,63266865,90176011,0.47,North America,37,0,0,High
C3780,Private,86,23.74,0.78,3,2822974,80,971121867,170160170,0.48,Asia,77,0,3,High
C3781,Public,83,14.08,0.46,4,1976233,82,402284495,193656320,3.5,EU,43,0,1,High
C3782,Private,55,13.88,0.32,11,541908,58,807550779,48956422,4.96,EU,62,0,2,High
C3783,Public,53,20.05,0.88,6,3133597,56,112449563,79794558,1.88,Middle East,65,0,2,High
C3784,Foreign Subsidiary,68,31.0,0.66,5,2643502,31,855751659,58596775,3.12,EU,88,0,4,High
C3785,Private,63,28.84,0.3,9,4024028,35,822312486,84263694,3.13,EU,99,0,2,High
C3786,Public,86,33.88,0.46,5,3655913,38,106352747,75046361,0.96,EU,98,0,3,High
C3787,Private,94,7.16,0.88,4,3022229,20,266415843,113864226,4.71,EU,77,0,4,High
C3788,Foreign Subsidiary,54,13.05,0.9,6,3006478,84,569512186,103504306,2.69,EU,59,0,6,High
C3789,Foreign Subsidiary,58,7.41,0.66,2,4119123,38,590172381,120127605,2.02,North America,57,0,0,High
C3790,Foreign Subsidiary,47,27.53,0.73,7,2016158,71,385427279,118065157,0.76,South America,70,0,2,High
C3791,Private,73,9.23,0.04,8,4276920,63,624368271,148046818,2.86,Asia,87,0,2,High
C3792,Private,41,8.0,0.6,3,1705168,63,385476016,68587573,4.52,Asia,70,0,2,High
C3793,Public,66,21.85,0.69,2,2232354,21,97324435,10483648,2.6,Asia,40,0,0,High
C3794,Foreign Subsidiary,49,17.34,0.02,3,4497089,23,399081288,62583726,0.7,EU,35,0,3,High
C3795,Private,74,26.45,0.84,9,2082030,38,347524028,148516755,1.46,Middle East,49,0,3,High
C3796,Foreign Subsidiary,62,19.61,0.93,6,1259929,64,52738925,57344554,4.94,South America,58,0,4,High
C3797,Foreign Subsidiary,88,17.76,0.24,2,294686,52,5111492,66668609,2.07,Asia,77,0,0,Medium
C3798,Public,47,17.77,0.85,7,4365511,36,581460510,175716828,4.93,Asia,44,0,1,High
C3799,Public,67,31.16,0.67,6,1992587,76,704626769,18991136,2.77,North America,31,0,6,High
C3800,Public,62,16.86,0.58,3,3186868,36,94861547,76242044,3.58,Asia,82,0,2,High
C3801,Public,43,15.0,0.84,4,3429970,23,250998805,168629401,1.18,South America,84,0,0,High
C3802,Foreign Subsidiary,53,15.16,0.29,5,3389995,27,158605926,10779005,4.94,Middle East,99,0,2,High
C3803,Public,92,10.9,0.79,7,1338425,56,965246593,38719828,0.14,North America,42,0,2,High
C3804,Public,81,30.82,0.31,6,3118016,21,668487097,99657161,4.3,South America,73,0,4,High
C3805,Public,68,9.4,0.79,3,3785356,45,750358833,164087103,3.47,Asia,87,0,4,High
C3806,Public,40,32.26,0.45,9,4728124,60,121745657,7361802,3.33,North America,46,0,2,High
C3807,Foreign Subsidiary,43,13.5,0.12,4,1325635,32,874879106,180374933,1.64,Middle East,70,0,0,High
C3808,Public,71,31.98,0.38,3,3525810,43,707449499,156220609,1.01,South America,54,0,3,High
C3809,Foreign Subsidiary,72,28.72,0.23,6,2217084,81,122457481,109164714,3.16,Middle East,98,0,1,High
C3810,Private,88,22.46,0.1,4,3975148,84,988487571,148744717,4.58,Middle East,43,0,2,High
C3811,Foreign Subsidiary,65,25.08,0.11,9,1133487,50,850849182,90597287,1.33,EU,58,0,4,High
C3812,Foreign Subsidiary,56,14.78,0.78,2,1275070,37,119636724,8857005,4.05,South America,81,0,3,High
C3813,Public,78,22.23,0.88,5,3180615,34,236839282,154760517,0.53,Asia,59,0,1,High
C3814,Private,62,13.77,0.93,7,3587546,43,125652204,144097933,1.29,North America,41,0,0,High
C3815,Private,71,17.07,0.85,7,3821431,84,296932591,104414225,0.37,South America,98,0,2,High
C3816,Private,91,27.94,0.83,8,1812274,34,943637043,155746448,1.97,South America,38,0,2,High
C3817,Private,54,12.32,0.07,5,630679,70,360418742,97563187,3.51,North America,55,0,2,High
C3818,Foreign Subsidiary,52,30.17,0.79,6,1022037,39,255860437,186786380,2.53,South America,56,0,1,High
C3819,Private,99,16.28,0.78,6,4320423,71,874139537,153773961,2.74,South America,44,0,4,High
C3820,Foreign Subsidiary,41,20.97,0.13,2,2157200,24,89583435,71569247,2.92,North America,43,1,4,High
C3821,Foreign Subsidiary,99,33.26,0.66,2,2374656,73,646185998,89887150,1.19,South America,31,0,2,High
C3822,Foreign Subsidiary,58,25.44,0.45,7,3915627,56,649180918,145913706,1.73,North America,75,0,2,High
C3823,Private,63,24.37,0.9,7,4857951,81,996608876,121740695,2.33,North America,99,0,2,High
C3824,Public,84,26.35,0.7,3,2362579,30,192239003,178373121,2.91,Asia,73,0,1,High
C3825,Public,63,32.54,0.95,5,2782208,61,281129214,88189052,4.25,South America,48,0,3,High
C3826,Private,50,12.46,0.1,5,2955944,25,273406975,195321144,2.36,Asia,73,0,2,High
C3827,Public,98,23.4,0.04,3,2120410,64,703909355,116763415,3.87,Asia,74,0,1,High
C3828,Public,61,17.01,0.97,4,3054230,76,457038414,135412513,0.68,Asia,96,0,5,High
C3829,Foreign Subsidiary,54,5.36,0.08,3,4774161,58,189302971,172901192,0.74,EU,95,0,0,High
C3830,Foreign Subsidiary,49,8.76,0.39,2,1140201,56,392005154,155896935,1.51,Middle East,51,0,3,High
C3831,Private,80,14.75,0.65,6,2082900,59,50163920,98308997,1.66,South America,46,0,2,High
C3832,Private,66,21.95,0.88,7,1952395,77,231864101,64850388,3.17,Asia,87,0,2,High
C3833,Public,99,31.44,0.25,4,3497700,26,836282762,168187617,1.17,EU,76,0,1,High
C3834,Foreign Subsidiary,48,28.73,0.03,5,1020503,59,164272252,16150503,0.79,EU,43,0,3,High
C3835,Private,91,21.6,0.52,6,4131314,54,775234780,80669504,3.26,South America,70,0,5,High
C3836,Private,67,7.22,0.47,6,2687974,33,524594739,887189,4.99,South America,98,0,1,High
C3837,Private,40,13.58,0.31,7,4027952,28,316616600,92909624,4.96,Middle East,84,0,3,High
C3838,Private,56,16.0,0.87,5,4660704,88,519186243,88925561,4.62,Middle East,50,0,3,High
C3839,Private,70,23.65,0.75,2,484960,58,554448602,175177357,0.4,EU,60,0,2,Medium
C3840,Private,83,6.95,0.86,6,1276786,64,397615465,58263683,3.84,North America,61,0,3,High
C3841,Public,49,20.91,0.16,8,3905279,80,859405333,96533851,1.98,Asia,38,1,0,High
C3842,Foreign Subsidiary,76,32.04,0.69,7,4958362,69,731302871,153278562,4.13,South America,66,0,1,High
C3843,Foreign Subsidiary,68,26.16,0.98,5,185832,59,656225106,105742487,0.34,South America,38,1,1,High
C3844,Private,57,28.91,0.61,5,4823220,47,66581352,179885692,4.2,Middle East,50,0,1,High
C3845,Foreign Subsidiary,86,25.45,0.17,8,4776795,55,545253786,78532411,3.14,Asia,85,0,2,High
C3846,Foreign Subsidiary,77,11.2,1.0,7,665763,29,812782098,22439085,0.49,South America,37,0,1,Medium
C3847,Foreign Subsidiary,78,8.31,0.53,5,3503481,80,164986158,140171915,4.8,Middle East,53,0,0,High
C3848,Private,88,29.88,0.84,6,1878848,87,243309736,151445541,4.38,North America,49,0,1,High
C3849,Private,45,25.87,0.15,6,721411,56,75609036,22089005,3.48,Asia,34,0,2,High
C3850,Foreign Subsidiary,79,22.25,0.67,4,1068149,43,384801566,107966112,1.91,Asia,79,0,0,High
C3851,Foreign Subsidiary,51,10.68,0.91,4,2368537,53,358265498,79189527,2.6,Middle East,31,0,2,High
C3852,Private,92,23.1,0.53,7,2547859,20,916378495,93511996,0.23,Middle East,96,0,3,High
C3853,Public,53,5.94,0.29,2,2233036,40,336160007,86309319,3.39,EU,87,0,2,High
C3854,Foreign Subsidiary,83,8.57,0.13,3,4899938,63,709986251,2511382,4.78,South America,59,0,1,High
C3855,Public,94,14.36,0.3,2,3433223,59,747585884,128791078,1.17,North America,44,0,1,High
C3856,Foreign Subsidiary,49,18.31,0.35,2,2462719,71,896143453,199044467,2.1,Middle East,31,0,5,High
C3857,Public,93,8.62,0.71,6,3681348,20,869776776,66424425,4.32,EU,99,0,1,High
C3858,Public,59,8.6,0.18,2,1130781,72,794236420,34446469,0.42,South America,51,0,2,High
C3859,Public,54,26.78,0.11,5,4329054,86,451699389,75119900,1.67,Asia,99,0,2,High
C3860,Private,70,22.09,0.39,6,2809916,52,169774499,57626469,4.71,Asia,91,0,1,High
C3861,Public,46,21.01,0.46,3,4386163,30,301955916,32485548,3.87,EU,54,0,2,High
C3862,Public,97,18.57,0.63,7,1432599,60,557546158,113810284,0.5,North America,47,0,3,High
C3863,Public,80,34.3,0.71,5,1512042,87,847474625,29176807,2.38,South America,75,0,1,High
C3864,Foreign Subsidiary,49,6.49,0.89,5,1560526,68,835413344,176668848,2.61,EU,98,0,0,High
C3865,Public,49,10.42,0.29,2,1100988,79,28149315,90185615,3.73,Asia,92,0,3,High
C3866,Foreign Subsidiary,87,24.43,0.53,10,589665,65,653913335,126654517,1.15,Middle East,83,0,1,Medium
C3867,Public,78,9.09,0.37,2,1841991,35,995534217,131266600,1.25,Asia,56,0,2,High
C3868,Public,67,22.68,0.0,3,1954574,53,760837368,135842544,4.28,North America,73,0,2,High
C3869,Private,69,22.03,0.58,5,401699,43,773402272,195877477,1.2,Asia,91,0,2,Medium
C3870,Foreign Subsidiary,76,34.13,0.82,5,1595702,27,76788801,125976472,2.29,North America,99,0,1,High
C3871,Public,94,31.5,0.04,5,4263588,87,70400956,93082836,3.51,Asia,58,0,3,High
C3872,Foreign Subsidiary,42,33.37,0.0,10,4044758,49,623411151,68215140,2.67,Asia,33,0,1,High
C3873,Foreign Subsidiary,89,8.41,0.73,5,1098301,72,124302203,174368446,4.59,North America,98,0,1,High
C3874,Private,82,31.04,0.68,7,897241,72,804055074,72189066,2.6,North America,89,0,3,Medium
C3875,Private,54,8.87,0.41,5,4161889,84,403887351,60027853,1.12,North America,52,0,2,High
C3876,Private,60,23.99,0.66,7,920266,46,152832826,197867938,4.18,Asia,67,0,1,Medium
C3877,Private,91,26.6,0.95,5,2317301,32,291636872,51578417,3.92,North America,91,0,1,High
C3878,Private,76,9.83,0.25,4,2966283,26,959952411,164393686,1.09,South America,41,0,4,High
C3879,Private,95,23.98,0.25,3,3395583,46,579100659,16435342,3.88,Middle East,51,1,1,High
C3880,Private,51,6.57,0.19,6,3800813,55,944811343,129988914,1.68,EU,87,0,0,High
C3881,Private,43,13.8,0.72,3,3616836,86,74506535,148737501,2.87,Asia,90,0,3,High
C3882,Public,86,32.63,0.35,3,1182828,75,439464202,185322029,4.86,North America,47,0,4,High
C3883,Foreign Subsidiary,48,10.15,0.99,7,3290057,33,825377829,2487324,0.32,North America,96,0,1,High
C3884,Private,78,6.96,0.71,8,3201794,20,112324589,118895218,0.94,South America,94,0,3,High
C3885,Private,81,18.31,0.37,5,3322410,58,311880798,143969123,3.07,Asia,64,0,0,High
C3886,Foreign Subsidiary,67,30.52,0.15,5,2943396,38,834573120,186483783,0.35,EU,68,0,1,High
C3887,Public,62,7.3,0.59,4,3709881,86,863239979,89160595,0.64,Asia,55,0,2,High
C3888,Foreign Subsidiary,84,15.67,0.29,5,519716,66,586981622,190269977,3.1,Middle East,46,1,0,High
C3889,Foreign Subsidiary,79,31.99,0.91,4,3619975,70,245026141,133277465,4.22,Asia,79,0,2,High
C3890,Private,83,8.54,0.44,3,2381390,84,651041556,167685340,2.77,EU,61,0,0,High
C3891,Foreign Subsidiary,61,14.32,0.29,4,407915,26,964661583,60503883,1.02,Middle East,51,0,0,Medium
C3892,Foreign Subsidiary,63,28.35,0.59,3,3735436,66,313767811,49328581,0.74,Middle East,68,0,2,High
C3893,Private,90,21.3,0.14,7,4114091,26,627160983,65658440,4.12,EU,61,0,1,High
C3894,Private,97,29.97,0.56,10,941120,77,466050023,194081186,4.52,South America,88,0,2,Medium
C3895,Private,65,8.35,0.06,5,943117,75,763113878,127046445,3.8,North America,37,0,2,High
C3896,Private,69,32.62,0.61,6,1135322,88,29621072,163401019,1.18,South America,73,0,1,High
C3897,Foreign Subsidiary,72,33.05,0.53,4,4471662,53,729428793,60986731,1.82,Middle East,59,0,4,High
C3898,Foreign Subsidiary,55,9.66,0.52,4,2850207,67,954074933,3608790,2.21,EU,52,0,1,High
C3899,Public,61,6.02,0.68,7,2899196,57,398982562,14659139,0.71,South America,93,0,3,High
C3900,Public,88,34.7,0.04,7,4603265,59,894428343,15934469,1.34,South America,59,0,4,High
C3901,Foreign Subsidiary,96,19.47,0.46,6,3693327,48,266131033,158056092,3.66,North America,99,0,1,High
C3902,Public,89,22.16,0.44,2,341211,56,938870370,192375650,3.93,South America,46,0,2,Medium
C3903,Foreign Subsidiary,82,23.48,0.46,4,3275609,26,39341326,26526915,0.99,Asia,83,0,3,High
C3904,Public,57,28.69,0.98,8,3920074,58,954597582,116242532,1.7,EU,48,0,4,High
C3905,Private,46,29.36,0.14,9,2552413,37,560074887,153855046,2.52,South America,60,1,4,High
C3906,Public,89,10.82,0.69,11,1417438,29,81328180,106733229,0.96,North America,54,0,1,High
C3907,Private,65,12.1,0.4,4,3790153,75,366905806,189888667,4.33,Middle East,67,0,0,High
C3908,Private,47,31.3,0.51,5,4323217,42,299094964,76709021,1.58,Asia,84,0,0,High
C3909,Private,45,29.59,0.76,6,4955194,75,979654919,126057904,1.31,Asia,79,0,4,High
C3910,Private,69,23.53,0.16,3,1863935,52,175497283,12999975,4.48,North America,66,1,2,High
C3911,Public,78,34.84,0.76,2,1911706,64,653980928,153682053,3.4,Middle East,64,0,1,High
C3912,Foreign Subsidiary,62,27.06,0.07,10,1276433,53,676851800,4814152,2.61,South America,89,0,3,High
C3913,Private,71,11.48,0.48,7,679275,25,170937634,105302227,0.63,Asia,96,0,3,Medium
C3914,Public,61,30.4,0.74,5,143582,29,797902791,141599442,0.81,EU,59,0,4,Medium
C3915,Private,81,17.44,0.19,5,2833862,86,670582000,86500912,1.2,Asia,44,1,0,High
C3916,Public,82,6.08,0.77,3,2830657,57,866678992,96013341,1.17,Asia,68,0,1,High
C3917,Public,96,14.64,0.17,2,970595,63,878347099,66493112,4.45,Asia,71,0,4,Medium
C3918,Public,84,27.91,0.8,3,4922669,28,413041413,95366506,4.72,Asia,56,0,5,High
C3919,Foreign Subsidiary,48,33.81,0.47,6,2627749,87,515583675,39584604,2.14,Middle East,34,0,1,High
C3920,Public,70,13.28,0.68,3,1443996,49,50265770,159216143,1.08,North America,58,0,1,High
C3921,Public,46,12.4,0.92,7,3322808,81,913660229,133105985,1.44,Asia,91,0,1,High
C3922,Foreign Subsidiary,48,21.91,0.41,1,3172606,52,830165622,155682584,0.21,South America,85,0,3,High
C3923,Foreign Subsidiary,52,29.35,0.23,8,2618031,31,622740160,4902092,1.15,North America,72,0,1,High
C3924,Public,97,27.4,0.87,8,290739,83,45560819,21444745,0.18,Asia,42,0,2,Medium
C3925,Foreign Subsidiary,42,21.8,0.16,4,3951608,54,725081608,143085884,4.81,Asia,34,0,1,High
C3926,Private,74,23.94,0.63,3,2105794,81,596018958,188788779,3.16,EU,79,1,1,High
C3927,Private,72,12.26,0.92,4,2045103,36,532251027,147926343,3.4,Middle East,78,0,1,High
C3928,Foreign Subsidiary,60,17.98,0.67,4,3970129,53,127351247,92413665,0.5,North America,98,0,3,High
C3929,Foreign Subsidiary,70,12.66,0.2,3,4280021,80,455503753,75347354,2.36,Asia,84,1,2,High
C3930,Public,91,31.53,0.15,6,909399,81,726189965,188192998,2.22,North America,88,0,0,Medium
C3931,Foreign Subsidiary,73,8.38,0.25,5,1670911,29,975963830,106088150,4.2,Middle East,30,0,1,High
C3932,Public,71,25.39,0.39,12,4210222,69,269727439,98704978,3.92,North America,96,0,2,High
C3933,Private,96,12.81,0.16,5,3994647,71,597001038,165901419,2.14,EU,38,1,2,High
C3934,Foreign Subsidiary,74,19.27,0.8,5,3087706,26,802901480,22562750,3.67,North America,55,0,0,High
C3935,Public,54,13.98,0.36,3,50621,61,157615433,148131571,0.53,North America,95,0,2,High
C3936,Public,95,14.7,0.94,9,2381241,76,425298727,77574894,1.34,EU,49,0,1,High
C3937,Private,71,12.81,0.84,5,2537209,52,360389243,50870445,0.93,Middle East,43,0,2,High
C3938,Foreign Subsidiary,45,27.58,0.91,8,4170145,73,324280523,6431321,3.65,South America,31,0,2,High
C3939,Private,84,15.97,0.29,6,4606750,74,292455524,9223336,4.43,Middle East,50,0,2,High
C3940,Public,60,26.79,0.57,3,1712602,28,102726207,83496816,3.13,Asia,88,0,4,High
C3941,Public,72,18.68,0.32,3,993436,64,321067085,49925149,3.36,Asia,48,0,1,Medium
C3942,Foreign Subsidiary,71,21.42,0.26,4,778358,57,264613080,96224498,3.0,EU,75,0,4,Medium
C3943,Public,91,21.3,0.61,9,207772,38,296818205,14693110,2.99,North America,44,0,3,Medium
C3944,Foreign Subsidiary,58,34.28,0.82,8,2741742,63,869585885,19445387,1.14,EU,61,0,0,High
C3945,Private,72,16.01,0.09,7,3830381,81,280058618,161110221,0.19,North America,65,0,0,High
C3946,Foreign Subsidiary,67,11.23,0.28,5,3409086,32,656710398,108403866,1.04,Asia,64,0,2,High
C3947,Foreign Subsidiary,70,32.35,0.21,8,2305485,54,286608034,55214538,1.66,Asia,38,0,2,High
C3948,Public,60,10.25,0.8,6,4887470,68,960005902,102870651,2.06,North America,54,1,3,High
C3949,Public,93,30.03,0.93,4,3553316,60,85265438,123673120,3.63,South America,70,0,3,High
C3950,Foreign Subsidiary,73,9.51,0.08,3,1318650,74,668480933,31674079,0.18,South America,73,0,4,High
C3951,Public,54,24.76,0.38,4,724478,34,296517307,125109880,2.94,Asia,78,0,1,High
C3952,Public,53,9.52,0.91,3,3833356,33,266682674,126236808,1.54,Middle East,84,0,2,High
C3953,Public,58,32.69,0.34,3,2223123,78,183346641,157604082,0.98,EU,44,0,0,High
C3954,Foreign Subsidiary,82,21.95,0.71,3,1010404,65,78215357,193845130,1.49,EU,95,0,5,High
C3955,Public,54,14.88,0.1,5,1217256,47,956711558,50688756,1.9,Middle East,91,0,0,High
C3956,Foreign Subsidiary,45,9.21,0.44,5,2044313,78,284484866,40385473,4.27,EU,55,0,4,High
C3957,Public,91,16.14,0.5,4,839868,57,26196804,85906756,1.33,North America,71,0,1,Medium
C3958,Private,48,26.15,0.76,5,611413,59,525107096,155955697,2.69,North America,64,0,2,High
C3959,Public,76,16.55,0.29,3,4743797,70,628562511,180234453,3.71,South America,74,0,3,High
C3960,Public,59,12.38,0.26,4,2427050,88,126169102,40233935,4.64,North America,61,0,0,High
C3961,Foreign Subsidiary,73,22.32,0.3,1,225765,28,41178771,49785509,0.26,Middle East,91,1,4,High
C3962,Foreign Subsidiary,77,17.53,0.56,10,2957081,30,105090920,91621546,3.9,EU,93,0,3,High
C3963,Public,65,9.97,0.88,9,4968576,39,333399547,54096644,1.3,North America,81,0,2,High
C3964,Private,57,9.62,0.83,3,3034846,53,32283541,58907989,4.21,EU,72,0,2,High
C3965,Public,67,26.22,0.06,12,1292488,88,939341026,139984183,0.82,North America,84,0,1,High
C3966,Public,94,34.24,0.88,10,3885593,52,732857434,8110628,3.38,South America,73,0,2,High
C3967,Private,90,11.99,0.1,5,4660799,47,393568331,191717776,3.72,South America,88,0,1,High
C3968,Foreign Subsidiary,48,28.19,0.42,8,4624881,72,616238304,67546641,2.65,North America,83,0,3,High
C3969,Public,71,7.63,0.77,6,4120436,55,683840471,17495784,1.79,EU,30,0,2,High
C3970,Foreign Subsidiary,98,16.45,0.08,5,4735237,60,280159193,138074218,0.87,Asia,51,0,0,High
C3971,Foreign Subsidiary,92,20.2,0.04,6,2542701,49,505277619,185234951,0.61,EU,79,1,1,High
C3972,Private,95,13.06,0.33,5,4862269,46,122430245,102924267,3.8,South America,60,0,0,High
C3973,Private,98,20.89,0.73,5,939689,69,843825313,133485408,0.39,South America,79,0,1,Medium
C3974,Foreign Subsidiary,45,31.48,0.52,5,4600346,30,511438540,157518044,2.95,South America,58,0,0,High
C3975,Public,53,33.33,0.42,3,3470144,36,143952155,154822975,0.24,EU,68,0,0,High
C3976,Foreign Subsidiary,67,8.02,0.81,7,4500561,69,742875219,178762415,2.36,Asia,30,0,3,High
C3977,Public,97,13.16,0.77,3,4424289,51,642168817,34238727,0.78,South America,94,0,2,High
C3978,Public,63,34.37,0.79,3,12864,42,490522549,80973328,3.29,Asia,79,0,2,Medium
C3979,Private,52,13.11,0.46,6,4570286,64,469574159,75711259,1.3,North America,47,1,1,High
C3980,Public,82,25.78,0.02,9,860522,37,999014839,25106760,1.82,EU,78,1,4,High
C3981,Public,51,12.6,0.17,8,2896033,41,646124834,42072948,3.82,South America,66,0,3,High
C3982,Foreign Subsidiary,90,15.69,0.74,5,3673518,47,246042063,9773506,3.06,North America,99,0,0,High
C3983,Private,58,10.74,0.75,11,632324,68,917151215,184077056,3.64,Middle East,64,0,1,High
